timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%]
2026/09/22 01:52:14.912, 0, 181.68 W, 40, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:52:14.914, 1, 183.87 W, 41, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:52:14.916, 2, 176.03 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:52:14.918, 3, 178.08 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:52:14.920, 4, 180.47 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:52:14.921, 5, 178.64 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:52:14.925, 6, 177.63 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:52:14.927, 7, 179.70 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:52:15.929, 0, 181.30 W, 40, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:52:15.929, 1, 183.37 W, 41, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:52:15.929, 2, 176.02 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:52:15.929, 3, 178.06 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:52:15.929, 4, 180.54 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:52:15.929, 5, 178.64 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:52:15.929, 6, 177.63 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:52:15.929, 7, 179.74 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:52:16.929, 0, 181.30 W, 40, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:52:16.929, 1, 183.36 W, 41, 120 MHz, 3996 MHz, 0 %, 0 %
