timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%]
2026/09/22 00:51:44.875, 0, 183.25 W, 42, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:51:44.880, 1, 185.23 W, 43, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:51:44.882, 2, 176.00 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:51:44.884, 3, 178.05 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:51:44.885, 4, 180.58 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:51:44.887, 5, 178.64 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:51:44.889, 6, 177.56 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:51:44.891, 7, 179.78 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:51:45.892, 0, 183.25 W, 42, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:51:45.892, 1, 184.69 W, 43, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:51:45.892, 2, 176.00 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:51:45.893, 3, 178.05 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:51:45.893, 4, 180.58 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:51:45.893, 5, 178.64 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:51:45.893, 6, 177.53 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:51:45.893, 7, 179.65 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:51:46.893, 0, 183.25 W, 42, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:51:46.893, 1, 184.52 W, 42, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:51:46.893, 2, 176.00 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:51:46.893, 3, 178.05 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:51:46.893, 4, 180.58 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:51:46.893, 5, 178.64 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:51:46.893, 6, 177.55 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:51:46.893, 7, 179.75 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:51:47.893, 0, 183.21 W, 41, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:51:47.893, 1, 183.81 W, 42, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:51:47.893, 2, 176.00 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:51:47.893, 3, 178.05 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:51:47.893, 4, 180.58 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:51:47.893, 5, 178.64 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:51:47.893, 6, 177.64 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:51:47.893, 7, 179.75 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:51:48.893, 0, 182.86 W, 41, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:51:48.893, 1, 183.63 W, 42, 120 MHz, 3996 MHz, 0 %, 0 %
