timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%]
2026/09/22 00:17:14.159, 0, 183.25 W, 43, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:17:14.161, 1, 185.23 W, 44, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:17:14.163, 2, 176.00 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:17:14.165, 3, 178.05 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:17:14.166, 4, 180.57 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:17:14.168, 5, 178.64 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:17:14.170, 6, 177.56 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:17:14.171, 7, 180.14 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:17:15.173, 0, 183.25 W, 43, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:17:15.173, 1, 185.21 W, 43, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:17:15.173, 2, 176.00 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:17:15.173, 3, 178.05 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:17:15.173, 4, 180.57 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:17:15.173, 5, 178.64 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:17:15.173, 6, 177.53 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:17:15.173, 7, 180.01 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:17:16.174, 0, 183.25 W, 42, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:17:16.174, 1, 185.20 W, 43, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:17:16.174, 2, 176.00 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:17:16.174, 3, 178.05 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:17:16.174, 4, 180.57 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:17:16.174, 5, 178.64 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:17:16.174, 6, 177.53 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:17:16.174, 7, 179.77 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:17:17.174, 0, 183.25 W, 42, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:17:17.174, 1, 185.19 W, 43, 120 MHz, 3996 MHz, 0 %, 0 %
