timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%]
2026/09/22 01:03:10.695, 0, 179.35 W, 37, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:10.697, 1, 181.97 W, 38, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:10.699, 2, 174.42 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:10.701, 3, 176.23 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:10.702, 4, 183.17 W, 39, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:10.704, 5, 180.58 W, 37, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:10.706, 6, 179.58 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:10.708, 7, 181.54 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:11.709, 0, 179.35 W, 37, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:11.709, 1, 181.33 W, 38, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:11.709, 2, 174.45 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:11.710, 3, 176.23 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:11.710, 4, 183.15 W, 38, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:11.710, 5, 180.58 W, 37, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:11.710, 6, 179.58 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:11.710, 7, 181.54 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:12.710, 0, 179.35 W, 37, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:12.710, 1, 181.34 W, 38, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:12.710, 2, 174.67 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:12.710, 3, 176.23 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:12.710, 4, 182.71 W, 38, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:12.710, 5, 180.59 W, 37, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:12.710, 6, 179.58 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:12.710, 7, 181.54 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:13.710, 0, 179.35 W, 37, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:13.710, 1, 181.34 W, 38, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:13.710, 2, 174.38 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:13.710, 3, 176.23 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:13.710, 4, 182.87 W, 38, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:13.710, 5, 180.59 W, 37, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:13.710, 6, 179.58 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:13.710, 7, 181.54 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:14.710, 0, 179.35 W, 37, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:14.710, 1, 181.34 W, 38, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:14.710, 2, 174.26 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:14.710, 3, 176.23 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:14.710, 4, 182.64 W, 38, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:14.710, 5, 180.59 W, 37, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:14.711, 6, 179.58 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:14.711, 7, 181.54 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:15.711, 0, 179.35 W, 37, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:15.711, 1, 181.32 W, 38, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:15.711, 2, 174.38 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:15.711, 3, 176.23 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:15.711, 4, 182.52 W, 38, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:15.711, 5, 180.58 W, 37, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:15.711, 6, 179.58 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:15.711, 7, 181.54 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:16.711, 0, 179.35 W, 37, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:16.711, 1, 181.33 W, 38, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:16.711, 2, 174.26 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:16.711, 3, 176.23 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:16.711, 4, 182.64 W, 38, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:16.711, 5, 180.59 W, 37, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:16.711, 6, 179.58 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:16.711, 7, 181.54 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:17.711, 0, 179.35 W, 37, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:17.711, 1, 181.33 W, 38, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:17.711, 2, 174.18 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:03:17.711, 3, 176.23 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
