timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%]
2026/09/20 16:25:16.139, 5, 179.35 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:16.139, 6, 180.17 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:16.139, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:17.139, 0, 183.61 W, 40, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:17.139, 1, 185.64 W, 41, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:17.139, 2, 179.44 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:17.139, 3, 181.30 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:17.139, 4, 181.30 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:17.139, 5, 179.23 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:17.139, 6, 180.17 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:17.139, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:18.139, 0, 183.61 W, 40, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:18.140, 1, 185.49 W, 41, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:18.140, 2, 179.45 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:18.140, 3, 181.50 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:18.140, 4, 181.30 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:18.140, 5, 179.35 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:18.140, 6, 180.17 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:18.140, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:19.140, 0, 183.61 W, 40, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:19.140, 1, 185.64 W, 41, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:19.140, 2, 179.46 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:19.140, 3, 181.90 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:19.140, 4, 181.30 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:19.140, 5, 179.39 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:19.140, 6, 180.17 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:19.140, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:20.140, 0, 183.61 W, 40, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:20.140, 1, 185.68 W, 40, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:20.140, 2, 179.46 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:20.140, 3, 181.91 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:20.140, 4, 181.30 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:20.140, 5, 179.43 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:20.140, 6, 180.17 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:20.140, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:21.140, 0, 183.61 W, 39, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:21.140, 1, 185.68 W, 40, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:21.140, 2, 179.45 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:21.140, 3, 181.73 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:21.140, 4, 181.30 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:21.140, 5, 179.39 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:21.140, 6, 180.17 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:21.140, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:22.141, 0, 183.61 W, 39, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:22.141, 1, 185.68 W, 40, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:22.141, 2, 179.46 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:22.141, 3, 181.56 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:22.141, 4, 181.30 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:22.141, 5, 179.39 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:22.141, 6, 180.17 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:22.141, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:23.141, 0, 183.61 W, 39, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:23.141, 1, 185.64 W, 40, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:23.141, 2, 179.46 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:23.141, 3, 181.35 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:23.141, 4, 181.30 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:23.141, 5, 179.43 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:23.141, 6, 180.17 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:23.141, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:24.141, 0, 183.61 W, 39, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:24.141, 1, 185.53 W, 40, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:24.141, 2, 179.46 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:24.141, 3, 181.40 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:24.141, 4, 181.30 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:24.141, 5, 179.35 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:24.141, 6, 180.17 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:24.141, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
