timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%]
2026/09/20 10:31:37.621, 0, 185.37 W, 41, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 10:31:37.623, 1, 185.68 W, 42, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 10:31:37.628, 2, 179.79 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 10:31:37.630, 3, 181.90 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 10:31:37.631, 4, 181.30 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 10:31:37.633, 5, 178.66 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 10:31:37.634, 6, 180.09 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 10:31:37.636, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 10:31:38.638, 0, 185.45 W, 41, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 10:31:38.638, 1, 185.68 W, 42, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 10:31:38.638, 2, 179.45 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 10:31:38.638, 3, 181.57 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 10:31:38.638, 4, 181.30 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 10:31:38.638, 5, 178.80 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 10:31:38.638, 6, 179.90 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 10:31:38.638, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 10:31:39.638, 0, 185.01 W, 41, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 10:31:39.638, 1, 185.68 W, 42, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 10:31:39.638, 2, 179.45 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 10:31:39.638, 3, 181.29 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 10:31:39.638, 4, 181.30 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 10:31:39.638, 5, 178.97 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 10:31:39.638, 6, 179.79 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 10:31:39.638, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 10:31:40.638, 0, 184.26 W, 41, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 10:31:40.638, 1, 185.68 W, 42, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 10:31:40.638, 2, 179.46 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 10:31:40.638, 3, 181.30 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 10:31:40.638, 4, 181.30 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 10:31:40.638, 5, 178.66 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 10:31:40.638, 6, 179.98 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 10:31:40.638, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 10:31:41.638, 0, 184.02 W, 41, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 10:31:41.638, 1, 185.68 W, 42, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 10:31:41.638, 2, 179.46 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 10:31:41.638, 3, 181.30 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 10:31:41.638, 4, 181.30 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 10:31:41.638, 5, 178.80 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 10:31:41.638, 6, 179.82 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 10:31:41.638, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 10:31:42.639, 0, 183.89 W, 40, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 10:31:42.639, 1, 185.68 W, 41, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 10:31:42.639, 2, 179.46 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 10:31:42.639, 3, 181.30 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 10:31:42.639, 4, 181.30 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 10:31:42.639, 5, 178.49 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
