timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%]
2026/09/22 02:03:00.861, 0, 183.29 W, 43, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 02:03:00.866, 1, 185.27 W, 44, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 02:03:00.868, 2, 176.00 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 02:03:00.870, 3, 178.05 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 02:03:00.872, 4, 180.58 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 02:03:00.874, 5, 178.64 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 02:03:00.876, 6, 177.76 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 02:03:00.877, 7, 180.76 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 02:03:01.879, 0, 183.25 W, 43, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 02:03:01.879, 1, 185.26 W, 44, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 02:03:01.879, 2, 176.00 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 02:03:01.879, 3, 178.05 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 02:03:01.879, 4, 180.58 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 02:03:01.879, 5, 178.64 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 02:03:01.879, 6, 177.91 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 02:03:01.879, 7, 180.86 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 02:03:02.879, 0, 183.25 W, 43, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 02:03:02.879, 1, 185.25 W, 44, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 02:03:02.879, 2, 176.00 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 02:03:02.879, 3, 178.05 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 02:03:02.880, 4, 180.58 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 02:03:02.880, 5, 178.64 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 02:03:02.880, 6, 178.03 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 02:03:02.880, 7, 180.74 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 02:03:03.880, 0, 183.25 W, 43, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 02:03:03.880, 1, 185.23 W, 44, 120 MHz, 3996 MHz, 0 %, 0 %
