timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%]
2026/09/22 00:32:18.015, 0, 183.60 W, 44, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:32:18.017, 1, 185.43 W, 44, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:32:18.019, 2, 176.00 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:32:18.021, 3, 178.21 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:32:18.022, 4, 180.58 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:32:18.024, 5, 178.64 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:32:18.026, 6, 177.54 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:32:18.027, 7, 180.70 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:32:19.029, 0, 183.25 W, 43, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:32:19.029, 1, 185.29 W, 44, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:32:19.029, 2, 176.00 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:32:19.029, 3, 178.05 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:32:19.029, 4, 180.58 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:32:19.030, 5, 178.64 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:32:19.030, 6, 177.54 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:32:19.030, 7, 180.50 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:32:20.030, 0, 183.25 W, 43, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:32:20.030, 1, 185.27 W, 44, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:32:20.030, 2, 176.00 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 00:32:20.030, 3, 178.05 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
