timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%]
2026/09/20 08:28:52.726, 0, 185.51 W, 44, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:52.728, 1, 187.51 W, 45, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:52.730, 2, 179.51 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:52.732, 3, 182.83 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:52.733, 4, 181.53 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:52.735, 5, 179.47 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:52.737, 6, 180.17 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:52.739, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:53.740, 0, 185.50 W, 43, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:53.740, 1, 187.51 W, 45, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:53.740, 2, 179.58 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:53.740, 3, 181.94 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:53.740, 4, 181.45 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:53.740, 5, 179.47 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:53.740, 6, 180.17 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:53.741, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:54.741, 0, 185.49 W, 43, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:54.741, 1, 187.51 W, 44, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:54.741, 2, 179.46 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:54.741, 3, 182.33 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:54.741, 4, 181.60 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:54.741, 5, 179.46 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:54.741, 6, 180.17 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:54.741, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:55.741, 0, 185.47 W, 43, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:55.741, 1, 187.51 W, 44, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:55.741, 2, 179.47 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:55.741, 3, 182.23 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:55.741, 4, 181.64 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:55.741, 5, 179.47 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:55.741, 6, 180.17 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:55.741, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:56.741, 0, 185.46 W, 43, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:56.741, 1, 187.51 W, 44, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:56.741, 2, 179.47 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:56.741, 3, 181.96 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:56.741, 4, 181.42 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:56.741, 5, 179.47 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:56.741, 6, 180.17 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:56.741, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:57.741, 0, 185.47 W, 43, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:57.741, 1, 187.02 W, 44, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:57.741, 2, 179.46 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:57.741, 3, 181.68 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:57.742, 4, 181.38 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:57.742, 5, 179.47 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:57.742, 6, 180.17 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:57.742, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:58.742, 0, 185.45 W, 42, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:58.742, 1, 186.48 W, 44, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:58.742, 2, 179.46 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:58.742, 3, 181.53 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:58.742, 4, 181.41 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:58.742, 5, 179.46 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:58.742, 6, 180.17 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:58.742, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:59.742, 0, 185.45 W, 42, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:59.742, 1, 186.10 W, 43, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:59.742, 2, 179.47 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:59.742, 3, 181.38 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:59.742, 4, 181.49 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:59.742, 5, 179.46 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:59.742, 6, 180.17 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:28:59.742, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:29:00.742, 0, 185.47 W, 42, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:29:00.742, 1, 185.68 W, 43, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:29:00.742, 2, 179.46 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:29:00.742, 3, 181.34 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 08:29:00.742, 4, 181.42 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
