timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%]
2026/09/22 01:27:11.074, 0, 182.83 W, 41, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:27:11.076, 1, 184.26 W, 42, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:27:11.078, 2, 176.12 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:27:11.080, 3, 178.17 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:27:11.082, 4, 180.58 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:27:11.084, 5, 178.64 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:27:11.085, 6, 178.87 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:27:11.087, 7, 181.41 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:27:12.089, 0, 181.77 W, 41, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:27:12.089, 1, 183.59 W, 42, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:27:12.089, 2, 176.12 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:27:12.089, 3, 178.17 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:27:12.089, 4, 180.58 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:27:12.089, 5, 178.64 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:27:12.089, 6, 178.55 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:27:12.089, 7, 181.44 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:27:13.089, 0, 181.53 W, 41, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:27:13.089, 1, 183.56 W, 42, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:27:13.089, 2, 176.12 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:27:13.089, 3, 178.17 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:27:13.089, 4, 180.58 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:27:13.089, 5, 178.64 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:27:13.089, 6, 178.62 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:27:13.089, 7, 181.52 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:27:14.089, 0, 181.38 W, 41, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:27:14.089, 1, 183.32 W, 42, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:27:14.089, 2, 176.12 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:27:14.090, 3, 178.17 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:27:14.090, 4, 180.58 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:27:14.090, 5, 178.64 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:27:14.090, 6, 178.95 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:27:14.090, 7, 181.44 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:27:15.090, 0, 181.30 W, 41, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:27:15.090, 1, 183.25 W, 42, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:27:15.090, 2, 176.12 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/22 01:27:15.090, 3, 178.17 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
