timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%]
2026/09/20 09:50:20.184, 0, 185.44 W, 43, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:20.185, 1, 186.81 W, 45, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:20.187, 2, 179.47 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:20.190, 3, 181.46 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:20.191, 4, 183.25 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:20.193, 5, 181.14 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:20.194, 6, 180.33 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:20.196, 7, 184.09 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:21.198, 0, 185.44 W, 43, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:21.198, 1, 186.06 W, 45, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:21.198, 2, 179.47 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:21.198, 3, 181.30 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:21.198, 4, 183.25 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:21.198, 5, 181.10 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:21.198, 6, 180.33 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:21.198, 7, 184.09 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:22.198, 0, 185.44 W, 43, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:22.198, 1, 185.88 W, 44, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:22.198, 2, 179.47 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:22.198, 3, 181.30 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:22.198, 4, 183.25 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:22.198, 5, 180.88 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:22.198, 6, 180.21 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:22.198, 7, 184.09 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:23.198, 0, 185.44 W, 43, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:23.198, 1, 185.95 W, 44, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:23.198, 2, 179.46 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:23.198, 3, 181.38 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:23.198, 4, 183.25 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:23.198, 5, 181.06 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:23.198, 6, 180.21 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:23.198, 7, 184.09 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:24.198, 0, 185.44 W, 43, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:24.198, 1, 185.79 W, 44, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:24.198, 2, 179.47 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:24.198, 3, 181.37 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:24.198, 4, 183.25 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:24.198, 5, 181.19 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:24.198, 6, 180.25 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:24.198, 7, 184.09 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:25.198, 0, 185.44 W, 42, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:25.198, 1, 185.56 W, 44, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:25.198, 2, 179.47 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:25.198, 3, 181.34 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:25.198, 4, 183.25 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:25.198, 5, 181.03 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:25.198, 6, 180.21 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:25.198, 7, 184.09 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:26.199, 0, 185.44 W, 42, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:26.199, 1, 185.56 W, 44, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:26.199, 2, 179.47 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:26.199, 3, 181.34 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:26.199, 4, 183.25 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:26.199, 5, 181.07 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:26.199, 6, 180.17 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:26.199, 7, 184.09 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:27.199, 0, 185.44 W, 42, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:50:27.199, 1, 185.56 W, 43, 120 MHz, 3996 MHz, 0 %, 0 %
