timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%]
2026/09/20 13:33:18.245, 0, 179.47 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:18.247, 1, 181.54 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:18.249, 2, 177.51 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:18.251, 3, 179.34 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:18.252, 4, 183.25 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:18.254, 5, 179.47 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:18.256, 6, 180.17 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:18.257, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:19.259, 0, 179.46 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:19.259, 1, 181.54 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:19.259, 2, 177.52 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:19.259, 3, 179.34 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:19.259, 4, 183.21 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:19.259, 5, 179.47 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:19.259, 6, 180.17 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:19.259, 7, 182.17 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:20.259, 0, 179.47 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:20.259, 1, 181.54 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:20.259, 2, 177.52 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:20.259, 3, 179.34 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:20.259, 4, 183.21 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:20.260, 5, 179.47 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:20.260, 6, 180.17 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:20.260, 7, 182.17 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:21.260, 0, 179.47 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:21.260, 1, 181.54 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:21.260, 2, 177.51 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:21.260, 3, 179.34 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:21.260, 4, 183.13 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:21.260, 5, 179.47 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:21.260, 6, 180.17 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:21.260, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:22.260, 0, 179.47 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:22.260, 1, 181.54 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:22.260, 2, 177.52 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:22.260, 3, 179.35 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:22.260, 4, 183.21 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:22.260, 5, 179.47 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:22.260, 6, 180.17 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:22.260, 7, 182.17 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:23.260, 0, 179.47 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:23.260, 1, 181.53 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:23.260, 2, 177.51 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:23.260, 3, 179.34 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:23.260, 4, 183.17 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:23.260, 5, 179.47 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:23.260, 6, 180.17 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:23.260, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:24.261, 0, 179.47 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:24.261, 1, 181.54 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:24.261, 2, 177.52 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:24.261, 3, 179.35 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:24.261, 4, 183.21 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:24.261, 5, 179.47 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:24.261, 6, 180.17 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:24.261, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:25.261, 0, 179.47 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:25.261, 1, 181.54 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:25.261, 2, 177.52 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:25.261, 3, 179.34 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:25.261, 4, 183.17 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:25.261, 5, 179.47 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:25.261, 6, 180.17 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:25.261, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:26.261, 0, 179.47 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:26.261, 1, 181.54 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:26.261, 2, 177.52 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:26.261, 3, 179.35 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:26.261, 4, 183.21 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:26.261, 5, 179.47 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:26.261, 6, 180.17 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:26.261, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:27.261, 0, 179.47 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:27.261, 1, 181.54 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:27.261, 2, 177.51 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:27.261, 3, 179.34 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:27.261, 4, 183.25 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:27.261, 5, 179.47 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:27.262, 6, 180.17 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:27.262, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:28.262, 0, 179.47 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:28.262, 1, 181.54 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:28.262, 2, 177.52 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:28.262, 3, 179.35 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:28.262, 4, 183.25 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:28.262, 5, 179.46 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:28.262, 6, 180.17 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:28.262, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:29.262, 0, 179.46 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:29.262, 1, 181.54 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:29.262, 2, 177.52 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:29.262, 3, 179.35 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:29.262, 4, 183.25 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:29.262, 5, 179.47 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:29.262, 6, 180.17 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:29.262, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:30.262, 0, 179.47 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:30.262, 1, 181.54 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:30.262, 2, 177.74 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:30.262, 3, 179.34 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:30.262, 4, 183.13 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:30.262, 5, 179.46 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:30.262, 6, 180.17 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:30.262, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:31.263, 0, 179.46 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:31.263, 1, 181.54 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:31.263, 2, 177.71 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:31.263, 3, 179.34 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:31.263, 4, 183.09 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:31.263, 5, 179.47 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:31.263, 6, 180.17 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:31.263, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:32.263, 0, 179.46 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:32.263, 1, 181.54 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:32.263, 2, 177.52 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:32.263, 3, 179.34 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:32.263, 4, 183.17 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:32.263, 5, 179.47 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:32.263, 6, 180.17 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:32.263, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:33.263, 0, 179.46 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:33.263, 1, 181.54 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:33.263, 2, 177.51 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:33.263, 3, 179.35 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:33.263, 4, 183.13 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:33.263, 5, 179.47 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:33.263, 6, 180.17 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:33.263, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:34.263, 0, 179.47 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:34.263, 1, 181.54 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:34.263, 2, 177.51 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:34.263, 3, 179.32 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:34.264, 4, 183.17 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:34.264, 5, 179.46 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:34.264, 6, 180.17 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:34.264, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:35.264, 0, 179.47 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:35.264, 1, 181.54 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:35.264, 2, 177.51 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:35.264, 3, 179.33 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:35.264, 4, 183.21 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:35.264, 5, 179.46 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:35.264, 6, 180.17 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:35.264, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:36.264, 0, 179.47 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:36.264, 1, 181.54 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:36.264, 2, 177.52 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:36.264, 3, 179.34 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:36.264, 4, 183.09 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:36.264, 5, 179.47 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:36.264, 6, 180.17 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:36.264, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:37.264, 0, 179.47 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:37.264, 1, 181.54 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:37.264, 2, 177.52 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:37.264, 3, 179.35 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:37.264, 4, 183.01 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:37.264, 5, 179.47 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:37.265, 6, 180.17 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:37.265, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:38.265, 0, 179.47 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:38.265, 1, 181.54 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:38.265, 2, 177.52 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:38.265, 3, 179.34 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:38.265, 4, 183.17 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:38.265, 5, 179.47 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:38.265, 6, 180.17 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:38.265, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:39.265, 0, 179.47 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:39.265, 1, 181.54 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:39.265, 2, 177.51 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:39.265, 3, 179.33 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:39.265, 4, 183.17 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:39.265, 5, 179.47 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:39.265, 6, 180.17 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:39.265, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:40.265, 0, 179.46 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:40.265, 1, 181.54 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:40.265, 2, 177.51 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:40.265, 3, 179.35 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:40.265, 4, 183.06 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:40.265, 5, 179.47 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:40.265, 6, 180.17 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:40.265, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 13:33:41.265, 0, 179.47 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
