timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%]
2026/09/20 09:06:41.592, 0, 185.37 W, 41, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:06:41.594, 1, 185.68 W, 42, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:06:41.596, 2, 179.46 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:06:41.599, 3, 181.30 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:06:41.601, 4, 181.30 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:06:41.603, 5, 178.89 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:06:41.604, 6, 179.83 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:06:41.606, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:06:42.608, 0, 184.76 W, 41, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:06:42.608, 1, 185.68 W, 42, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:06:42.608, 2, 179.46 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:06:42.608, 3, 181.30 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:06:42.608, 4, 181.30 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:06:42.608, 5, 178.49 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:06:42.608, 6, 180.17 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:06:42.608, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:06:43.608, 0, 184.18 W, 41, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:06:43.608, 1, 185.68 W, 42, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:06:43.608, 2, 179.46 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:06:43.608, 3, 181.30 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:06:43.608, 4, 181.30 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:06:43.608, 5, 178.85 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:06:43.608, 6, 180.06 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:06:43.608, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:06:44.608, 0, 183.73 W, 41, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:06:44.608, 1, 185.68 W, 42, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:06:44.608, 2, 179.46 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:06:44.608, 3, 181.30 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:06:44.608, 4, 181.30 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 09:06:44.608, 5, 178.92 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
