timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%]
2026/09/20 16:00:37.708, 0, 185.56 W, 42, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:37.710, 1, 185.56 W, 43, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:37.712, 2, 179.46 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:37.714, 3, 181.30 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:37.717, 4, 181.30 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:37.719, 5, 179.46 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:37.720, 6, 180.17 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:37.722, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:38.724, 0, 185.56 W, 42, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:38.724, 1, 185.56 W, 43, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:38.724, 2, 179.47 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:38.724, 3, 181.30 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:38.724, 4, 181.30 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:38.724, 5, 179.47 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:38.724, 6, 180.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:38.724, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:39.724, 0, 185.36 W, 42, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:39.724, 1, 185.56 W, 43, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:39.724, 2, 179.47 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:39.724, 3, 181.30 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:39.724, 4, 181.30 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:39.724, 5, 179.46 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:39.724, 6, 180.17 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:39.724, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:40.724, 0, 185.45 W, 41, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:40.724, 1, 185.56 W, 43, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:40.724, 2, 179.47 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:40.724, 3, 181.34 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:40.724, 4, 181.30 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:40.724, 5, 179.47 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:40.725, 6, 180.17 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:40.725, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:41.725, 0, 185.56 W, 41, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:41.725, 1, 185.56 W, 43, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:41.725, 2, 179.46 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:41.725, 3, 181.30 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:41.725, 4, 181.30 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:41.725, 5, 179.47 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:41.725, 6, 180.17 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:41.725, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:42.725, 0, 185.56 W, 41, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:42.725, 1, 185.56 W, 42, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:42.725, 2, 179.47 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:42.725, 3, 181.30 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:42.725, 4, 181.34 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:42.725, 5, 179.46 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:42.725, 6, 180.06 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:42.725, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:43.725, 0, 185.44 W, 41, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:43.725, 1, 185.56 W, 42, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:43.725, 2, 179.46 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:43.725, 3, 181.30 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:43.725, 4, 181.30 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:43.725, 5, 179.47 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:00:43.725, 6, 180.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
